frame,landmark_id,x_3d,y_3d,z_3d
77,13,0.10160333333333332,0.5449633333333334,5.542
77,14,-0.2867366666666667,0.7058133333333333,6.617
77,15,0.08244000000000001,0.687,5.496
77,16,-0.26109,0.7929399999999999,5.802
77,17,0.08337,0.7410666666666667,5.558
77,18,-0.27076,0.8509599999999999,5.802
77,19,0.06412,0.7144800000000001,5.496
77,20,-0.25510499999999997,0.8314533333333333,5.669
77,21,0.05480999999999999,0.703395,5.481
77,22,-0.24219000000000004,0.8010900000000001,5.589
77,23,0.027555000000000003,0.743985,5.511
77,24,-0.12968666666666667,0.7595933333333332,5.558
77,25,0.037579999999999995,1.0522399999999998,5.637
77,26,-0.14132499999999998,1.0552266666666665,5.653
77,27,0.046575,1.2854700000000001,5.589
77,28,-0.13341999999999998,1.2865499999999999,5.718
77,29,0.01857666666666667,1.309655,5.573
77,30,-0.10514166666666667,1.3286083333333334,5.735
77,31,0.082665,1.35938,5.511
77,32,-0.15880833333333336,1.3638833333333333,5.605
77,0,-0.06539166666666667,0.19617500000000002,5.605
77,1,-0.05541999999999999,0.16626,5.542
77,2,-0.037053333333333334,0.17600333333333334,5.558
77,3,-0.02779,0.17600333333333334,5.558
77,4,-0.08407500000000001,0.16815000000000002,5.605
77,5,-0.10732333333333334,0.17562,5.854
77,6,-0.11742,0.17613,5.871
77,7,-0.009315,0.1863,5.589
77,8,-0.14427,0.195795,6.183
77,9,-0.04724166666666667,0.23620833333333333,5.669
77,10,-0.09586666666666666,0.23966666666666664,5.752
77,11,0.06484333333333334,0.36127,5.558
77,12,-0.21608499999999997,0.385195,5.637
77,13,0.10160333333333332,0.5449633333333334,5.542
77,14,-0.26508333333333334,0.6786133333333333,6.362
77,15,0.08244000000000001,0.687,5.496
77,16,-0.24635,0.7769499999999999,5.685
77,17,0.08313,0.7296966666666667,5.542
77,18,-0.27076,0.8509599999999999,5.802
77,19,0.06412,0.7144800000000001,5.496
77,20,-0.25510499999999997,0.8314533333333333,5.669
77,21,0.06412,0.7053200000000001,5.496
77,22,-0.23091666666666663,0.7943533333333332,5.542
77,23,0.027555000000000003,0.743985,5.511
77,24,-0.12007666666666665,0.7574066666666666,5.542
77,25,0.046974999999999996,1.0522399999999998,5.637
77,26,-0.13190333333333332,1.0458049999999999,5.653
77,27,0.046575,1.2761550000000002,5.589
77,28,-0.13341999999999998,1.2865499999999999,5.718
77,29,0.01857666666666667,1.309655,5.573
77,30,-0.10514166666666667,1.3286083333333334,5.735
77,31,0.082665,1.35938,5.511
77,32,-0.15880833333333336,1.3638833333333333,5.605
78,0,-0.05541999999999999,0.19396999999999998,5.542
78,1,-0.036846666666666666,0.16581,5.527
78,2,-0.018423333333333333,0.1750216666666667,5.527
78,3,0.0,0.17600333333333334,5.558
78,4,-0.06484333333333334,0.16674,5.558
78,5,-0.088065,0.166345,5.871
78,6,-0.09641666666666666,0.16390833333333332,5.785
78,7,0.009315,0.1863,5.589
78,8,-0.12444000000000001,0.18666000000000002,6.222
78,9,-0.037053333333333334,0.2315833333333333,5.558
78,10,-0.07473333333333333,0.2242,5.605
78,11,0.07369333333333333,0.359255,5.527
78,12,-0.18921,0.36039999999999994,5.406
78,13,0.12042333333333331,0.5465366666666666,5.558
78,14,-0.23276000000000002,0.6206933333333333,5.819
78,15,0.10961999999999998,0.67599,5.481
78,16,-0.2154716666666667,0.7775716666666668,5.621
78,17,0.11146,0.7244900000000001,5.573
78,18,-0.20953,0.81079,5.466
78,19,0.09135,0.69426,5.481
78,20,-0.19131,0.8016800000000001,5.466
78,21,0.08199000000000001,0.68325,5.466
78,22,-0.191835,0.78561,5.481
78,23,0.036640000000000006,0.7419600000000001,5.496
78,24,-0.119405,0.75317,5.511
78,25,0.04670833333333334,1.0462666666666667,5.605
78,26,-0.123175,1.051725,5.685
78,27,0.04670833333333334,1.2798083333333334,5.605
78,28,-0.13381666666666667,1.290375,5.735
78,29,0.018789999999999998,1.3246949999999997,5.637
78,30,-0.10514166666666667,1.3286083333333334,5.735
78,31,0.08313,1.3670266666666666,5.542
78,32,-0.15159999999999998,1.373875,5.685
78,0,-0.04605833333333333,0.193445,5.527
78,1,-0.027555000000000003,0.16533,5.511
78,2,-0.018423333333333333,0.1750216666666667,5.527
78,3,0.0,0.17600333333333334,5.558
78,4,-0.06484333333333334,0.16674,5.558
78,5,-0.07494666666666668,0.15926166666666666,5.621
78,6,-0.09641666666666666,0.16390833333333332,5.785
78,7,0.009315,0.1863,5.589
78,8,-0.12444000000000001,0.18666000000000002,6.222
78,9,-0.037053333333333334,0.2315833333333333,5.558
78,10,-0.07473333333333333,0.2242,5.605
78,11,0.07348,0.34903,5.511
78,12,-0.18921,0.36039999999999994,5.406
78,13,0.12968666666666667,0.5372733333333333,5.558
78,14,-0.22306166666666666,0.6206933333333333,5.819
78,15,0.10961999999999998,0.666855,5.481
78,16,-0.2154716666666667,0.7775716666666668,5.621
78,17,0.12007666666666665,0.7112233333333333,5.542
78,18,-0.20953,0.81079,5.466
78,19,0.09135,0.69426,5.481
78,20,-0.19131,0.8016800000000001,5.466
78,21,0.0911,0.68325,5.466
78,22,-0.191835,0.78561,5.481
78,23,0.04580000000000001,0.7419600000000001,5.496
78,24,-0.119405,0.743985,5.511
78,25,0.04670833333333334,1.0462666666666667,5.605
78,26,-0.123175,1.051725,5.685
78,27,0.04670833333333334,1.2798083333333334,5.605
78,28,-0.13381666666666667,1.290375,5.735
78,29,0.018789999999999998,1.3246949999999997,5.637
78,30,-0.11436,1.32467,5.718
78,31,0.08313,1.3670266666666666,5.542
78,32,-0.15159999999999998,1.373875,5.685
79,0,-0.018320000000000003,0.19236000000000003,5.496
79,1,0.0,0.173565,5.481
79,2,0.009160000000000001,0.17404,5.496
79,3,0.018320000000000003,0.17404,5.496
79,4,-0.03674,0.156145,5.511
79,5,-0.05573,0.1579016666666667,5.573
79,6,-0.06557833333333334,0.15926166666666666,5.621
79,7,0.027555000000000003,0.1837,5.511
79,8,-0.09931666666666666,0.16883833333333334,5.959
79,9,-0.009160000000000001,0.229,5.496
79,10,-0.04618333333333333,0.22167999999999996,5.542
79,11,0.083595,0.35295666666666664,5.573
79,12,-0.19226666666666667,0.36530666666666667,5.768
79,13,0.12968666666666667,0.52801,5.558
79,14,-0.20895499999999997,0.572355,5.451
79,15,0.12858999999999998,0.670505,5.511
79,16,-0.20207,0.743985,5.511
79,17,0.137025,0.703395,5.481
79,18,-0.18921,0.78387,5.406
79,19,0.12789,0.69426,5.481
79,20,-0.17119,0.78387,5.406
79,21,0.11022000000000001,0.67969,5.511
79,22,-0.17214,0.7701,5.436
79,23,0.04580000000000001,0.7419600000000001,5.496
79,24,-0.10842000000000002,0.731835,5.421
79,25,0.046575,1.0432800000000002,5.589
79,26,-0.12144166666666668,1.036925,5.605
79,27,0.037053333333333334,1.2690766666666666,5.558
79,28,-0.13341999999999998,1.2865499999999999,5.718
79,29,0.01863,1.3134150000000002,5.589
79,30,-0.11470000000000001,1.31905,5.735
79,31,0.082665,1.35938,5.511
79,32,-0.15205333333333335,1.3779833333333333,5.702
79,0,-0.027555000000000003,0.192885,5.511
79,1,-0.009160000000000001,0.17404,5.496
79,2,0.009160000000000001,0.17404,5.496
79,3,0.018320000000000003,0.17404,5.496
79,4,-0.03674,0.156145,5.511
79,5,-0.05573,0.1579016666666667,5.573
79,6,-0.06557833333333334,0.15926166666666666,5.621
79,7,0.027555000000000003,0.1837,5.511
79,8,-0.09931666666666666,0.16883833333333334,5.959
79,9,-0.018320000000000003,0.229,5.496
79,10,-0.05573,0.22292,5.573
79,11,0.083595,0.35295666666666664,5.573
79,12,-0.19226666666666667,0.36530666666666667,5.768
79,13,0.12968666666666667,0.52801,5.558
79,14,-0.20895499999999997,0.572355,5.451
79,15,0.12896333333333335,0.66324,5.527
79,16,-0.20207,0.743985,5.511
79,17,0.14615999999999998,0.703395,5.481
79,18,-0.18921,0.78387,5.406
79,19,0.12789,0.69426,5.481
79,20,-0.18019999999999997,0.78387,5.406
79,21,0.119405,0.67969,5.511
79,22,-0.17214,0.7701,5.436
79,23,0.045925,0.75317,5.511
79,24,-0.10842000000000002,0.731835,5.421
79,25,0.046575,1.0432800000000002,5.589
79,26,-0.12144166666666668,1.036925,5.605
79,27,0.037053333333333334,1.2690766666666666,5.558
79,28,-0.13341999999999998,1.2865499999999999,5.718
79,29,0.01863,1.3134150000000002,5.589
79,30,-0.11470000000000001,1.31905,5.735
79,31,0.082665,1.35938,5.511
79,32,-0.15205333333333335,1.3779833333333333,5.702
80,0,0.009160000000000001,0.19236000000000003,5.496
80,1,0.027404999999999995,0.16443,5.481
80,2,0.03674,0.174515,5.511
80,3,0.04605833333333333,0.1750216666666667,5.527
80,4,-0.009085,0.15444499999999997,5.451
80,5,-0.027404999999999995,0.155295,5.481
80,6,-0.036640000000000006,0.14656000000000002,5.496
80,7,0.046316666666666666,0.18526666666666666,5.558
80,8,-0.06829666666666667,0.16586333333333333,5.854
80,9,0.009236666666666666,0.22167999999999996,5.542
80,10,-0.018526666666666667,0.22232,5.558
80,11,0.10217166666666667,0.35295666666666664,5.573
80,12,-0.17600333333333334,0.3520066666666667,5.558
80,13,0.13895000000000002,0.52801,5.558
80,14,-0.21068000000000003,0.57708,5.496
80,15,0.14536,0.6632049999999999,5.451
80,16,-0.19078499999999998,0.7358849999999999,5.451
80,17,0.16398000000000001,0.70147,5.466
80,18,-0.20493000000000003,0.8197200000000001,5.589
80,19,0.14536,0.69046,5.451
80,20,-0.1837,0.80828,5.511
80,21,0.136275,0.681375,5.451
80,22,-0.172615,0.78131,5.451
80,23,0.05496,0.7602800000000001,5.496
80,24,-0.11022000000000001,0.75317,5.511
80,25,0.046575,1.052595,5.589
80,26,-0.12074833333333336,1.0402933333333335,5.573
80,27,0.03747333333333334,1.3021983333333333,5.621
80,28,-0.13381666666666667,1.290375,5.735
80,29,0.018683333333333333,1.3265166666666668,5.605
80,30,-0.12534166666666666,1.3305500000000001,5.785
80,31,0.082665,1.368565,5.511
80,32,-0.14946666666666666,1.3732250000000001,5.605
80,0,0.0,0.19236000000000003,5.496
80,1,0.027404999999999995,0.16443,5.481
80,2,0.036640000000000006,0.16488000000000003,5.496
80,3,0.04605833333333333,0.1750216666666667,5.527
80,4,-0.009085,0.15444499999999997,5.451
80,5,-0.02733,0.14576,5.466
80,6,-0.036640000000000006,0.14656000000000002,5.496
80,7,0.046316666666666666,0.18526666666666666,5.558
80,8,-0.05653,0.16016833333333333,5.653
80,9,0.009236666666666666,0.22167999999999996,5.542
80,10,-0.027865,0.21363166666666666,5.573
80,11,0.10217166666666667,0.35295666666666664,5.573
80,12,-0.17600333333333334,0.3520066666666667,5.558
80,13,0.14861333333333335,0.529435,5.573
80,14,-0.20152,0.57708,5.496
80,15,0.15444499999999997,0.6722899999999999,5.451
80,16,-0.19078499999999998,0.7449699999999999,5.451
80,17,0.16443,0.71253,5.481
80,18,-0.20493000000000003,0.8197200000000001,5.589
80,19,0.14536,0.699545,5.451
80,20,-0.1837,0.80828,5.511
80,21,0.136275,0.69046,5.451
80,22,-0.1822,0.78346,5.466
80,23,0.05496,0.7602800000000001,5.496
80,24,-0.11022000000000001,0.75317,5.511
80,25,0.046575,1.052595,5.589
80,26,-0.12074833333333336,1.0402933333333335,5.573
80,27,0.03747333333333334,1.3021983333333333,5.621
80,28,-0.13381666666666667,1.290375,5.735
80,29,0.018683333333333333,1.3265166666666668,5.605
80,30,-0.12534166666666666,1.3305500000000001,5.785
80,31,0.082665,1.368565,5.511
80,32,-0.14946666666666666,1.3732250000000001,5.605
81,0,0.018320000000000003,0.19236000000000003,5.496
81,1,0.036640000000000006,0.16488000000000003,5.496
81,2,0.045925,0.16533,5.511
81,3,0.05527,0.1750216666666667,5.527
81,4,0.0,0.155295,5.481
81,5,-0.009160000000000001,0.15572,5.496
81,6,-0.02779,0.14821333333333334,5.558
81,7,0.06484333333333334,0.18526666666666666,5.558
81,8,-0.05785,0.16390833333333332,5.785
81,9,0.027555000000000003,0.22044000000000002,5.511
81,10,-0.009211666666666667,0.22108,5.527
81,11,0.11083999999999998,0.36023,5.542
81,12,-0.174515,0.34903,5.511
81,13,0.15702333333333332,0.5357266666666667,5.542
81,14,-0.20042000000000001,0.56482,5.466
81,15,0.15444499999999997,0.681375,5.451
81,16,-0.20096999999999998,0.739935,5.481
81,17,0.173565,0.7216649999999999,5.481
81,18,-0.22440333333333332,0.84883,5.854
81,19,0.15487,0.71969,5.466
81,20,-0.19957,0.82679,5.702
81,21,0.14536,0.699545,5.451
81,22,-0.18320000000000003,0.7786000000000001,5.496
81,23,0.07369333333333333,0.7645683333333333,5.527
81,24,-0.09910999999999999,0.74783,5.406
81,25,0.05589000000000001,1.052595,5.589
81,26,-0.10048499999999999,1.02312,5.481
81,27,0.037053333333333334,1.27834,5.558
81,28,-0.13227666666666665,1.2755249999999998,5.669
81,29,0.018423333333333333,1.3080566666666669,5.527
81,30,-0.12248166666666666,1.290768333333333,5.653
81,31,0.08176499999999999,1.353665,5.451
81,32,-0.140525,1.3677766666666669,5.621
81,0,0.018320000000000003,0.19236000000000003,5.496
81,1,0.036640000000000006,0.16488000000000003,5.496
81,2,0.045925,0.16533,5.511
81,3,0.05527,0.1750216666666667,5.527
81,4,0.0,0.155295,5.481
81,5,-0.009160000000000001,0.15572,5.496
81,6,-0.02779,0.14821333333333334,5.558
81,7,0.06484333333333334,0.18526666666666666,5.558
81,8,-0.05785,0.16390833333333332,5.785
81,9,0.027635,0.23029166666666667,5.527
81,10,-0.009211666666666667,0.22108,5.527
81,11,0.11083999999999998,0.36023,5.542
81,12,-0.174515,0.34903,5.511
81,13,0.15702333333333332,0.5357266666666667,5.542
81,14,-0.20042000000000001,0.56482,5.466
81,15,0.15444499999999997,0.681375,5.451
81,16,-0.20096999999999998,0.739935,5.481
81,17,0.1750216666666667,0.7369333333333333,5.527
81,18,-0.22440333333333332,0.84883,5.854
81,19,0.15487,0.71969,5.466
81,20,-0.19957,0.82679,5.702
81,21,0.14536,0.699545,5.451
81,22,-0.18320000000000003,0.7786000000000001,5.496
81,23,0.07369333333333333,0.7645683333333333,5.527
81,24,-0.09009999999999999,0.75684,5.406
81,25,0.05589000000000001,1.052595,5.589
81,26,-0.10048499999999999,1.02312,5.481
81,27,0.04644166666666667,1.2817900000000002,5.573
81,28,-0.13227666666666665,1.2755249999999998,5.669
81,29,0.027635,1.3080566666666669,5.527
81,30,-0.13190333333333332,1.30019,5.653
81,31,0.08176499999999999,1.353665,5.451
81,32,-0.13115666666666667,1.377145,5.621
82,0,0.027254999999999998,0.19987,5.451
82,1,0.045425,0.172615,5.451
82,2,0.05466,0.17309,5.466
82,3,0.063945,0.173565,5.481
82,4,0.009035,0.16263,5.421
82,5,0.0,0.16308,5.436
82,6,-0.00911,0.15487,5.466
82,7,0.07389333333333332,0.19396999999999998,5.542
82,8,-0.03868,0.16438999999999998,5.802
82,9,0.036640000000000006,0.229,5.496
82,10,0.0,0.21984,5.496
82,11,0.118755,0.3654,5.481
82,12,-0.16581,0.3500433333333334,5.527
82,13,0.1750216666666667,0.5434883333333334,5.527
82,14,-0.20265666666666668,0.5619116666666667,5.527
82,15,0.16398000000000001,0.69236,5.466
82,16,-0.20042000000000001,0.7379100000000001,5.466
82,17,0.17404,0.75112,5.496
82,18,-0.22371333333333335,0.8364933333333333,5.836
82,19,0.15487,0.7379100000000001,5.466
82,20,-0.19617500000000002,0.8033833333333333,5.605
82,21,0.14576,0.71969,5.466
82,22,-0.18423333333333333,0.7829916666666666,5.527
82,23,0.08199000000000001,0.75613,5.466
82,24,-0.08960000000000001,0.74368,5.376
82,25,0.06520500000000001,1.052595,5.589
82,26,-0.0911,1.0203200000000001,5.466
82,27,0.046575,1.2854700000000001,5.589
82,28,-0.12213499999999998,1.27772,5.637
82,29,0.028104999999999998,1.320935,5.621
82,30,-0.12213499999999998,1.3059049999999999,5.637
82,31,0.082665,1.368565,5.511
82,32,-0.12042333333333331,1.36171,5.558
82,0,0.027254999999999998,0.19987,5.451
82,1,0.045425,0.172615,5.451
82,2,0.05466,0.17309,5.466
82,3,0.06412,0.18320000000000003,5.496
82,4,0.01807,0.16263,5.421
82,5,0.0,0.16308,5.436
82,6,-0.00911,0.15487,5.466
82,7,0.07389333333333332,0.19396999999999998,5.542
82,8,-0.03868,0.16438999999999998,5.802
82,9,0.036640000000000006,0.229,5.496
82,10,0.00911,0.21864,5.466
82,11,0.118755,0.3654,5.481
82,12,-0.15659833333333334,0.3500433333333334,5.527
82,13,0.1750216666666667,0.5434883333333334,5.527
82,14,-0.193445,0.5619116666666667,5.527
82,15,0.172615,0.699545,5.451
82,16,-0.20042000000000001,0.7288,5.466
82,17,0.1857666666666667,0.7616433333333334,5.573
82,18,-0.22371333333333335,0.8364933333333333,5.836
82,19,0.16398000000000001,0.7379100000000001,5.466
82,20,-0.19617500000000002,0.8033833333333333,5.605
82,21,0.15444499999999997,0.7268,5.451
82,22,-0.1827,0.76734,5.481
82,23,0.08199000000000001,0.75613,5.466
82,24,-0.08064,0.74368,5.376
82,25,0.06520500000000001,1.052595,5.589
82,26,-0.08199000000000001,1.0203200000000001,5.466
82,27,0.046575,1.294785,5.589
82,28,-0.12213499999999998,1.27772,5.637
82,29,0.028104999999999998,1.3303033333333334,5.621
82,30,-0.12213499999999998,1.3059049999999999,5.637
82,31,0.08244000000000001,1.374,5.496
82,32,-0.12042333333333331,1.36171,5.558
83,0,0.036539999999999996,0.20096999999999998,5.481
83,1,0.05480999999999999,0.173565,5.481
83,2,0.06429499999999999,0.1837,5.511
83,3,0.07369333333333333,0.18423333333333333,5.527
83,4,0.01817,0.172615,5.451
83,5,0.009085,0.16352999999999998,5.451
83,6,0.0,0.16443,5.481
83,7,0.083595,0.19505500000000003,5.573
83,8,-0.02953,0.17717999999999998,5.906
83,9,0.04605833333333333,0.23950333333333332,5.527
83,10,0.009160000000000001,0.229,5.496
83,11,0.13895000000000002,0.38905999999999996,5.558
83,12,-0.14778666666666665,0.36023,5.542
83,13,0.174515,0.56947,5.511
83,14,-0.1822,0.5557099999999999,5.466
83,15,0.16398000000000001,0.71969,5.466
83,16,-0.191835,0.7308,5.481
83,17,0.19006666666666666,0.79828,5.702
83,18,-0.195615,0.8010900000000001,5.589
83,19,0.16443,0.758205,5.481
83,20,-0.18423333333333333,0.7829916666666666,5.527
83,21,0.14536,0.7449699999999999,5.451
83,22,-0.173565,0.76734,5.481
83,23,0.08109,0.75684,5.406
83,24,-0.08020500000000001,0.7396683333333334,5.347
83,25,0.07410666666666667,1.0467566666666666,5.558
83,26,-0.08199000000000001,1.0203200000000001,5.466
83,27,0.046575,1.2854700000000001,5.589
83,28,-0.11146,1.2632133333333335,5.573
83,29,0.027865,1.3189433333333336,5.573
83,30,-0.11116,1.2968666666666666,5.558
83,31,0.08313,1.3855,5.542
83,32,-0.11975166666666666,1.3541150000000002,5.527
83,0,0.036539999999999996,0.20096999999999998,5.481
83,1,0.05496,0.18320000000000003,5.496
83,2,0.06429499999999999,0.1837,5.511
83,3,0.07369333333333333,0.18423333333333333,5.527
83,4,0.01817,0.172615,5.451
83,5,0.009085,0.16352999999999998,5.451
83,6,0.0,0.16443,5.481
83,7,0.083595,0.19505500000000003,5.573
83,8,-0.02953,0.17717999999999998,5.906
83,9,0.04605833333333333,0.23950333333333332,5.527
83,10,0.009160000000000001,0.229,5.496
83,11,0.13895000000000002,0.38905999999999996,5.558
83,12,-0.15747666666666665,0.36127,5.558
83,13,0.174515,0.56947,5.511
83,14,-0.1822,0.5557099999999999,5.466
83,15,0.16398000000000001,0.71969,5.466
83,16,-0.191835,0.7308,5.481
83,17,0.19006666666666666,0.79828,5.702
83,18,-0.195615,0.8010900000000001,5.589
83,19,0.15487,0.75613,5.466
83,20,-0.18423333333333333,0.7829916666666666,5.527
83,21,0.14536,0.7449699999999999,5.451
83,22,-0.173565,0.76734,5.481
83,23,0.08109,0.75684,5.406
83,24,-0.08020500000000001,0.74858,5.347
83,25,0.07410666666666667,1.0467566666666666,5.558
83,26,-0.08199000000000001,1.02943,5.466
83,27,0.046575,1.2854700000000001,5.589
83,28,-0.11146,1.2725016666666669,5.573
83,29,0.027865,1.3189433333333336,5.573
83,30,-0.11116,1.2968666666666666,5.558
83,31,0.07410666666666667,1.3895,5.558
83,32,-0.119405,1.35938,5.511
84,0,0.04580000000000001,0.21068000000000003,5.496
84,1,0.06412,0.18320000000000003,5.496
84,2,0.07348,0.1837,5.511
84,3,0.082905,0.18423333333333333,5.527
84,4,0.027254999999999998,0.172615,5.451
84,5,0.01817,0.172615,5.451
84,6,0.0,0.17404,5.496
84,7,0.08337,0.19452999999999998,5.558
84,8,-0.029795,0.18870166666666666,5.959
84,9,0.05558,0.24084666666666663,5.558
84,10,0.018320000000000003,0.23816000000000004,5.496
84,11,0.135525,0.37947000000000003,5.421
84,12,-0.14656000000000002,0.35724000000000006,5.496
84,13,0.174515,0.5786549999999999,5.511
84,14,-0.18320000000000003,0.56792,5.496
84,15,0.16308,0.73386,5.436
84,16,-0.18816,0.73472,5.376
84,17,0.1774916666666667,0.812725,5.605
84,18,-0.20953,0.79257,5.466
84,19,0.14536,0.78131,5.451
84,20,-0.19767,0.781695,5.391
84,21,0.135525,0.7589400000000001,5.421
84,22,-0.17873333333333336,0.7596166666666666,5.362
84,23,0.08154,0.76104,5.436
84,24,-0.08086499999999999,0.75474,5.391
84,25,0.07473333333333333,1.0556083333333333,5.605
84,26,-0.08043,1.0098433333333334,5.362
84,27,0.046575,1.294785,5.589
84,28,-0.11116,1.2968666666666666,5.558
84,29,0.027865,1.3189433333333336,5.573
84,30,-0.10189666666666666,1.3246566666666666,5.558
84,31,0.082215,1.37025,5.481
84,32,-0.11712999999999998,1.3605099999999999,5.406
84,0,0.04580000000000001,0.21068000000000003,5.496
84,1,0.06412,0.18320000000000003,5.496
84,2,0.07348,0.1837,5.511
84,3,0.082905,0.18423333333333333,5.527
84,4,0.027254999999999998,0.172615,5.451
84,5,0.01817,0.172615,5.451
84,6,0.0,0.17404,5.496
84,7,0.083595,0.20434333333333335,5.573
84,8,-0.029795,0.18870166666666666,5.959
84,9,0.05558,0.25011,5.558
84,10,0.018320000000000003,0.23816000000000004,5.496
84,11,0.135525,0.370435,5.421
84,12,-0.14656000000000002,0.35724000000000006,5.496
84,13,0.174515,0.5786549999999999,5.511
84,14,-0.18320000000000003,0.57708,5.496
84,15,0.16308,0.73386,5.436
84,16,-0.19767,0.73677,5.391
84,17,0.1774916666666667,0.812725,5.605
84,18,-0.22292,0.808085,5.573
84,19,0.14536,0.78131,5.451
84,20,-0.19767,0.781695,5.391
84,21,0.1359,0.7701,5.436
84,22,-0.18816,0.77056,5.376
84,23,0.08154,0.76104,5.436
84,24,-0.08086499999999999,0.75474,5.391
84,25,0.07473333333333333,1.0556083333333333,5.605
84,26,-0.08064,1.0214400000000001,5.376
84,27,0.046575,1.294785,5.589
84,28,-0.11116,1.2968666666666666,5.558
84,29,0.027865,1.3189433333333336,5.573
84,30,-0.10160333333333332,1.33008,5.542
84,31,0.082215,1.37025,5.481
84,32,-0.10782000000000001,1.356735,5.391
85,0,0.04504999999999999,0.20723,5.406
85,1,0.06307,0.18019999999999997,5.406
85,2,0.07228,0.1807,5.421
85,3,0.08176499999999999,0.19078499999999998,5.451
85,4,0.035840000000000004,0.17920000000000003,5.376
85,5,0.017920000000000002,0.17024,5.376
85,6,0.008960000000000001,0.17024,5.376
85,7,0.082215,0.20096999999999998,5.481
85,8,-0.028265,0.17901166666666665,5.653
85,9,0.05480999999999999,0.246645,5.481
85,10,0.027105000000000004,0.23491,5.421
85,11,0.14132499999999998,0.38628833333333334,5.653
85,12,-0.14456,0.35236500000000004,5.421
85,13,0.174515,0.5786549999999999,5.511
85,14,-0.1797,0.566055,5.391
85,15,0.16263,0.74087,5.421
85,16,-0.19660666666666665,0.75068,5.362
85,17,0.1774916666666667,0.812725,5.605
85,18,-0.20895499999999997,0.8085649999999999,5.451
